ac_number,ac_name,part_no,ps_name,lang,roll_type,expected_size_mb,filename,raw_bytes,compressed_bytes,pages,status
17,Lamsang,42,42 - Khullem Leikai (D),BEN,final,11.71,AC17_part042_final_BEN.pdf,,8449802,,done
17,Lamsang,43,43 - Luker (A),ENG,final,5.44,AC17_part043_final_ENG.pdf,,4119779,,done
17,Lamsang,43,43 - Luker (A),BEN,final,6.01,AC17_part043_final_BEN.pdf,,4240218,,done
17,Lamsang,44,44 - Kiyam,ENG,final,3.56,AC17_part044_final_ENG.pdf,,2550019,,done
17,Lamsang,44,44 - Kiyam,BEN,final,3.87,AC17_part044_final_BEN.pdf,,2597425,,done
17,Lamsang,45,45 - Luker (B),ENG,final,5.24,AC17_part045_final_ENG.pdf,,3872859,,done
17,Lamsang,45,45 - Luker (B),BEN,final,5.79,AC17_part045_final_BEN.pdf,,3995452,,done
17,Lamsang,46,46 - Maklang,ENG,final,9.69,AC17_part046_final_ENG.pdf,,7571587,,done
17,Lamsang,46,46 - Maklang,BEN,final,10.76,AC17_part046_final_BEN.pdf,,7804317,,done
17,Lamsang,47,47 - Leitong,ENG,final,2.9,AC17_part047_final_ENG.pdf,,2059682,,done
17,Lamsang,47,47 - Leitong,BEN,final,3.17,AC17_part047_final_BEN.pdf,,2114695,,done
17,Lamsang,48,48 - Thangjing Khullen,ENG,final,7.63,AC17_part048_final_ENG.pdf,,5899960,,done
17,Lamsang,48,48 - Thangjing Khullen,BEN,final,8.46,AC17_part048_final_BEN.pdf,,6081934,,done
17,Lamsang,49,49 - Sangaithel,ENG,final,7.35,AC17_part049_final_ENG.pdf,,5643825,,done
17,Lamsang,49,49 - Sangaithel,BEN,final,8.09,AC17_part049_final_BEN.pdf,,5777029,,done
18,Konthoujam,1,1 - Moidangpok Khullen (A),ENG,final,6.08,AC18_part001_final_ENG.pdf,,4626977,,done
18,Konthoujam,1,1 - Moidangpok Khullen (A),BEN,final,6.75,AC18_part001_final_BEN.pdf,,4766546,,done
18,Konthoujam,2,2 - Moidangpok Khullen (B),ENG,final,7.33,AC18_part002_final_ENG.pdf,,5523746,,done
18,Konthoujam,2,2 - Moidangpok Khullen (B),BEN,final,8.17,AC18_part002_final_BEN.pdf,,5726836,,done
18,Konthoujam,3,3 - Moidangpok Khullen (C),ENG,final,8.85,AC18_part003_final_ENG.pdf,,6880924,,done
18,Konthoujam,3,3 - Moidangpok Khullen (C),BEN,final,9.86,AC18_part003_final_BEN.pdf,,7118905,,done
18,Konthoujam,4,4 - Moidangpok Khunou,ENG,final,9.6,AC18_part004_final_ENG.pdf,,7470020,,done
18,Konthoujam,4,4 - Moidangpok Khunou,BEN,final,10.7,AC18_part004_final_BEN.pdf,,7725638,,done
18,Konthoujam,5,5 - Moidangpok Khunou (Keithelmanbi),ENG,final,4.86,AC18_part005_final_ENG.pdf,,3650490,,done
18,Konthoujam,5,5 - Moidangpok Khunou (Keithelmanbi),BEN,final,5.35,AC18_part005_final_BEN.pdf,,3749261,,done
18,Konthoujam,6,6 - Khumbong,ENG,final,9.3,AC18_part006_final_ENG.pdf,,7293089,,done
18,Konthoujam,6,6 - Khumbong,BEN,final,10.43,AC18_part006_final_BEN.pdf,,7564915,,done
18,Konthoujam,7,7 - Khumbong  Maning Leikai,ENG,final,8.41,AC18_part007_final_ENG.pdf,,6438082,,done
18,Konthoujam,7,7 - Khumbong  Maning Leikai,BEN,final,9.35,AC18_part007_final_BEN.pdf,,6646249,,done
18,Konthoujam,8,8 - Ngairangbam Awang,ENG,final,9.35,AC18_part008_final_ENG.pdf,,7304605,,done
18,Konthoujam,8,8 - Ngairangbam Awang,BEN,final,10.39,AC18_part008_final_BEN.pdf,,7525449,,done
18,Konthoujam,9,9 - Ngairangbam Makha,ENG,final,10.31,AC18_part009_final_ENG.pdf,,7959349,,done
18,Konthoujam,9,9 - Ngairangbam Makha,BEN,final,11.41,AC18_part009_final_BEN.pdf,,8201840,,done
18,Konthoujam,10,10 - Sagoltongba Makha,ENG,final,7.28,AC18_part010_final_ENG.pdf,,5646902,,done
18,Konthoujam,10,10 - Sagoltongba Makha,BEN,final,8.12,AC18_part010_final_BEN.pdf,,5845260,,done
18,Konthoujam,11,11 - Sagoltongba Sabal Leikai,ENG,final,3.68,AC18_part011_final_ENG.pdf,,2647573,,done
18,Konthoujam,11,11 - Sagoltongba Sabal Leikai,BEN,final,4.03,AC18_part011_final_BEN.pdf,,2714199,,done
18,Konthoujam,12,12 - Sagoltongba Awang,ENG,final,9.62,AC18_part012_final_ENG.pdf,,7473180,,done
18,Konthoujam,12,12 - Sagoltongba Awang,BEN,final,10.68,AC18_part012_final_BEN.pdf,,7704887,,done
18,Konthoujam,13,13 - Yurembam Mamang,ENG,final,6.9,AC18_part013_final_ENG.pdf,,5358127,,done
18,Konthoujam,13,13 - Yurembam Mamang,BEN,final,7.62,AC18_part013_final_BEN.pdf,,5499643,,done
18,Konthoujam,14,14 - Yurembam Makha,ENG,final,5.19,AC18_part014_final_ENG.pdf,,3994753,,done
18,Konthoujam,14,14 - Yurembam Makha,BEN,final,5.73,AC18_part014_final_BEN.pdf,,4096436,,done
18,Konthoujam,15,15 - Yurembam Awang Leikai (A),ENG,final,7.15,AC18_part015_final_ENG.pdf,,5530027,,done
18,Konthoujam,15,15 - Yurembam Awang Leikai (A),BEN,final,7.94,AC18_part015_final_BEN.pdf,,5691238,,done
18,Konthoujam,16,16 - Yurembam Awang Leikai (B),ENG,final,8.95,AC18_part016_final_ENG.pdf,,6969615,,done
18,Konthoujam,16,16 - Yurembam Awang Leikai (B),BEN,final,9.95,AC18_part016_final_BEN.pdf,,7168910,,done
18,Konthoujam,17,17 - Konthoujam Mamang Leikai (A),ENG,final,6.3,AC18_part017_final_ENG.pdf,,4804375,,done
18,Konthoujam,17,17 - Konthoujam Mamang Leikai (A),BEN,final,7.01,AC18_part017_final_BEN.pdf,,4969172,,done
18,Konthoujam,18,18 - Konthoujam Mamang Leikai (B),ENG,final,10.29,AC18_part018_final_ENG.pdf,,8088481,,done
18,Konthoujam,18,18 - Konthoujam Mamang Leikai (B),BEN,final,11.56,AC18_part018_final_BEN.pdf,,8409904,,done
18,Konthoujam,19,19 - Konthoujam Maning Leikai (A),ENG,final,5.5,AC18_part019_final_ENG.pdf,,4148158,,done
18,Konthoujam,19,19 - Konthoujam Maning Leikai (A),BEN,final,6.06,AC18_part019_final_BEN.pdf,,4254301,,done
18,Konthoujam,20,20 - Konthoujam Maning Leikai (B),ENG,final,8.84,AC18_part020_final_ENG.pdf,,6863810,,done
18,Konthoujam,20,20 - Konthoujam Maning Leikai (B),BEN,final,9.87,AC18_part020_final_BEN.pdf,,7106538,,done
18,Konthoujam,21,21 - Khaidem Awang,ENG,final,7.05,AC18_part021_final_ENG.pdf,,5361260,,done
18,Konthoujam,21,21 - Khaidem Awang,BEN,final,7.78,AC18_part021_final_BEN.pdf,,5514532,,done
18,Konthoujam,22,22 - Khaidem Makha,ENG,final,7.15,AC18_part022_final_ENG.pdf,,5506419,,done
18,Konthoujam,22,22 - Khaidem Makha,BEN,final,7.92,AC18_part022_final_BEN.pdf,,5677032,,done
18,Konthoujam,23,23 - Khabi (A),ENG,final,7.41,AC18_part023_final_ENG.pdf,,5726510,,done
18,Konthoujam,23,23 - Khabi (A),BEN,final,8.26,AC18_part023_final_BEN.pdf,,5931385,,done
18,Konthoujam,24,24 - Khabi (B),ENG,final,7.1,AC18_part024_final_ENG.pdf,,5575651,,done
18,Konthoujam,24,24 - Khabi (B),BEN,final,7.84,AC18_part024_final_BEN.pdf,,5730139,,done
18,Konthoujam,25,25 - Bamdiar Awang,ENG,final,6.83,AC18_part025_final_ENG.pdf,,5222721,,done
18,Konthoujam,25,25 - Bamdiar Awang,BEN,final,7.53,AC18_part025_final_BEN.pdf,,5356409,,done
18,Konthoujam,26,26 - Bamdiar Makha,ENG,final,5.75,AC18_part026_final_ENG.pdf,,4299786,,done
18,Konthoujam,26,26 - Bamdiar Makha,BEN,final,6.27,AC18_part026_final_BEN.pdf,,4395568,,done
18,Konthoujam,27,27 - Heikrujam Maning,ENG,final,8.65,AC18_part027_final_ENG.pdf,,6691827,,done
18,Konthoujam,27,27 - Heikrujam Maning,BEN,final,9.62,AC18_part027_final_BEN.pdf,,6894844,,done
18,Konthoujam,28,28 - Heikrujam Mamang,ENG,final,8.99,AC18_part028_final_ENG.pdf,,6919761,,done
18,Konthoujam,28,28 - Heikrujam Mamang,BEN,final,9.92,AC18_part028_final_BEN.pdf,,7099202,,done
18,Konthoujam,29,29 - Kamong (A),ENG,final,6.87,AC18_part029_final_ENG.pdf,,5203352,,done
18,Konthoujam,29,29 - Kamong (A),BEN,final,7.46,AC18_part029_final_BEN.pdf,,5290975,,done
18,Konthoujam,30,30 - Kamong (B),ENG,final,6.42,AC18_part030_final_ENG.pdf,,4964838,,done
18,Konthoujam,30,30 - Kamong (B),BEN,final,7.15,AC18_part030_final_BEN.pdf,,5128886,,done
18,Konthoujam,31,31 -  Kamong Meisnam,ENG,final,8.73,AC18_part031_final_ENG.pdf,,6789460,,done
18,Konthoujam,31,31 -  Kamong Meisnam,BEN,final,9.76,AC18_part031_final_BEN.pdf,,7040890,,done
18,Konthoujam,32,32 - Kha Jiri Part -1,ENG,final,8.1,AC18_part032_final_ENG.pdf,,6286611,,done
18,Konthoujam,32,32 - Kha Jiri Part -1,BEN,final,8.95,AC18_part032_final_BEN.pdf,,6457121,,done
18,Konthoujam,33,33 - Kha Jiri Part-2,ENG,final,8.58,AC18_part033_final_ENG.pdf,,6629407,,done
18,Konthoujam,33,33 - Kha Jiri Part-2,BEN,final,9.57,AC18_part033_final_BEN.pdf,,6884284,,done
18,Konthoujam,34,34 - Awang Jiri Mamang,ENG,final,6.49,AC18_part034_final_ENG.pdf,,4870120,,done
18,Konthoujam,34,34 - Awang Jiri Mamang,BEN,final,7.12,AC18_part034_final_BEN.pdf,,4989234,,done
18,Konthoujam,35,35 - Awang Jiri Maning,ENG,final,5.86,AC18_part035_final_ENG.pdf,,4423027,,done
18,Konthoujam,35,35 - Awang Jiri Maning,BEN,final,6.49,AC18_part035_final_BEN.pdf,,4560653,,done
18,Konthoujam,36,36 - Phoijing (A),ENG,final,6.98,AC18_part036_final_ENG.pdf,,5339472,,done
18,Konthoujam,36,36 - Phoijing (A),BEN,final,7.75,AC18_part036_final_BEN.pdf,,5518852,,done
18,Konthoujam,37,37 - Phoijing (B),ENG,final,5.35,AC18_part037_final_ENG.pdf,,4034868,,done
18,Konthoujam,37,37 - Phoijing (B),BEN,final,5.88,AC18_part037_final_BEN.pdf,,4144687,,done
18,Konthoujam,38,38 - Bamdiar,ENG,final,5.2,AC18_part038_final_ENG.pdf,,3945199,,done
18,Konthoujam,38,38 - Bamdiar,BEN,final,5.74,AC18_part038_final_BEN.pdf,,4053133,,done
18,Konthoujam,39,39 - Phoijing (C),ENG,final,8.48,AC18_part039_final_ENG.pdf,,6531895,,done
18,Konthoujam,39,39 - Phoijing (C),BEN,final,9.43,AC18_part039_final_BEN.pdf,,6756912,,done
18,Konthoujam,40,40 - Kamong Langoljam Mamang,ENG,final,7.01,AC18_part040_final_ENG.pdf,,5367227,,done
18,Konthoujam,40,40 - Kamong Langoljam Mamang,BEN,final,7.79,AC18_part040_final_BEN.pdf,,5534586,,done
18,Konthoujam,41,41 - Kamong Langoljam Maning,ENG,final,6.17,AC18_part041_final_ENG.pdf,,4636980,,done
18,Konthoujam,41,41 - Kamong Langoljam Maning,BEN,final,6.81,AC18_part041_final_BEN.pdf,,4768876,,done
19,Patsoi,1,1 - Patsoi Part-VI,ENG,final,10.45,AC19_part001_final_ENG.pdf,,8142619,,done
19,Patsoi,1,1 - Patsoi Part-VI,BEN,final,11.78,AC19_part001_final_BEN.pdf,,8500548,,done
19,Patsoi,2,2 - Patsoi Part-III,ENG,final,8.97,AC19_part002_final_ENG.pdf,,7007147,,done
19,Patsoi,2,2 - Patsoi Part-III,BEN,final,10.04,AC19_part002_final_BEN.pdf,,7293445,,done
19,Patsoi,3,3 - Patsoi Part-I,ENG,final,11.33,AC19_part003_final_ENG.pdf,,8944378,,done
19,Patsoi,3,3 - Patsoi Part-I,BEN,final,12.74,AC19_part003_final_BEN.pdf,,9312714,,done
19,Patsoi,4,4 - Patsoi Part-II (A),ENG,final,6.09,AC19_part004_final_ENG.pdf,,4636748,,done
19,Patsoi,4,4 - Patsoi Part-II (A),BEN,final,6.72,AC19_part004_final_BEN.pdf,,4777812,,done
19,Patsoi,5,5 - Patsoi Part-II (B),ENG,final,6.72,AC19_part005_final_ENG.pdf,,5242922,,done
19,Patsoi,5,5 - Patsoi Part-II (B),BEN,final,7.5,AC19_part005_final_BEN.pdf,,5418982,,done
19,Patsoi,6,6 - Takyel Kolom Leikai (A),ENG,final,7.53,AC19_part006_final_ENG.pdf,,5782522,,done
19,Patsoi,6,6 - Takyel Kolom Leikai (A),BEN,final,8.48,AC19_part006_final_BEN.pdf,,6019610,,done
19,Patsoi,7,7 - Takyel Kolom Leikai (B),ENG,final,6.32,AC19_part007_final_ENG.pdf,,4829880,,done
19,Patsoi,7,7 - Takyel Kolom Leikai (B),BEN,final,7.03,AC19_part007_final_BEN.pdf,,4989096,,done
19,Patsoi,8,8 - Moirang Hanuba Maning,ENG,final,6.03,AC19_part008_final_ENG.pdf,,4573052,,done
19,Patsoi,8,8 - Moirang Hanuba Maning,BEN,final,6.7,AC19_part008_final_BEN.pdf,,4730533,,done
19,Patsoi,9,9 - Moirang Hanuba Mamang,ENG,final,6.76,AC19_part009_final_ENG.pdf,,5179540,,done
19,Patsoi,9,9 - Moirang Hanuba Mamang,BEN,final,7.47,AC19_part009_final_BEN.pdf,,5328850,,done
19,Patsoi,10,10 - Takyel Khongbal (A),ENG,final,8.7,AC19_part010_final_ENG.pdf,,6790517,,done
19,Patsoi,10,10 - Takyel Khongbal (A),BEN,final,9.65,AC19_part010_final_BEN.pdf,,7007795,,done
19,Patsoi,11,11 - Takyel Khongbal (B),ENG,final,8.59,AC19_part011_final_ENG.pdf,,6800124,,done
19,Patsoi,11,11 - Takyel Khongbal (B),BEN,final,9.56,AC19_part011_final_BEN.pdf,,7019316,,done
19,Patsoi,12,12 - Khumanthem Leikai (A),ENG,final,8.34,AC19_part012_final_ENG.pdf,,6449767,,done
19,Patsoi,12,12 - Khumanthem Leikai (A),BEN,final,9.25,AC19_part012_final_BEN.pdf,,6656847,,done
19,Patsoi,13,13 - Khumanthem Leikai (B),ENG,final,6.28,AC19_part013_final_ENG.pdf,,4735254,,done
19,Patsoi,13,13 - Khumanthem Leikai (B),BEN,final,6.95,AC19_part013_final_BEN.pdf,,4876299,,done
19,Patsoi,14,14 - Sagolband Sapam Leirak (A),ENG,final,8.57,AC19_part014_final_ENG.pdf,,6636254,,done
19,Patsoi,14,14 - Sagolband Sapam Leirak (A),BEN,final,9.59,AC19_part014_final_BEN.pdf,,6880592,,done
19,Patsoi,15,15 - Sagolband Sapam Leirak (B),ENG,final,7.48,AC19_part015_final_ENG.pdf,,5738815,,done
19,Patsoi,15,15 - Sagolband Sapam Leirak (B),BEN,final,8.27,AC19_part015_final_BEN.pdf,,5918854,,done
19,Patsoi,16,16 - Loukrakpam Leikai (A),ENG,final,8.28,AC19_part016_final_ENG.pdf,,6442134,,done
19,Patsoi,16,16 - Loukrakpam Leikai (A),BEN,final,9.2,AC19_part016_final_BEN.pdf,,6650626,,done
19,Patsoi,17,17 - Loukrakpam Leikai (B),ENG,final,8.38,AC19_part017_final_ENG.pdf,,6509848,,done
19,Patsoi,17,17 - Loukrakpam Leikai (B),BEN,final,9.29,AC19_part017_final_BEN.pdf,,6713459,,done
19,Patsoi,18,18 - Lamjaotongba (A),ENG,final,7.69,AC19_part018_final_ENG.pdf,,6028368,,done
19,Patsoi,18,18 - Lamjaotongba (A),BEN,final,8.55,AC19_part018_final_BEN.pdf,,6237907,,done
19,Patsoi,19,19 - Lamjaotongba (B),ENG,final,8.64,AC19_part019_final_ENG.pdf,,6714794,,done
19,Patsoi,19,19 - Lamjaotongba (B),BEN,final,9.58,AC19_part019_final_BEN.pdf,,6936728,,done
19,Patsoi,20,20 - Sapam Leirak (A),ENG,final,7.62,AC19_part020_final_ENG.pdf,,5876063,,done
19,Patsoi,20,20 - Sapam Leirak (A),BEN,final,8.48,AC19_part020_final_BEN.pdf,,6079166,,done
19,Patsoi,21,21 - Sapam Leirak (B),ENG,final,5.0,AC19_part021_final_ENG.pdf,,3702353,,done
19,Patsoi,21,21 - Sapam Leirak (B),BEN,final,5.55,AC19_part021_final_BEN.pdf,,3841714,,done
19,Patsoi,22,22 - Bijoy Govinda (A),ENG,final,9.89,AC19_part022_final_ENG.pdf,,7752911,,done
19,Patsoi,22,22 - Bijoy Govinda (A),BEN,final,11.08,AC19_part022_final_BEN.pdf,,8045498,,done
19,Patsoi,23,23 - Bijoy Govinda (B),ENG,final,7.07,AC19_part023_final_ENG.pdf,,5483118,,done
19,Patsoi,23,23 - Bijoy Govinda (B),BEN,final,7.84,AC19_part023_final_BEN.pdf,,5663830,,done
19,Patsoi,24,24 - Loukham Leirak (A),ENG,final,7.47,AC19_part024_final_ENG.pdf,,5774874,,done
19,Patsoi,24,24 - Loukham Leirak (A),BEN,final,8.33,AC19_part024_final_BEN.pdf,,5980667,,done
19,Patsoi,25,25 - Loukham Leirak (B),ENG,final,4.64,AC19_part025_final_ENG.pdf,,3428644,,done
19,Patsoi,25,25 - Loukham Leirak (B),BEN,final,5.16,AC19_part025_final_BEN.pdf,,3551048,,done
19,Patsoi,26,26 - Lamjaotongba (C),ENG,final,8.06,AC19_part026_final_ENG.pdf,,6266787,,done
19,Patsoi,26,26 - Lamjaotongba (C),BEN,final,9.02,AC19_part026_final_BEN.pdf,,6505907,,done
19,Patsoi,27,27 - Lukram Leirak Machin,ENG,final,5.42,AC19_part027_final_ENG.pdf,,4111198,,done
19,Patsoi,27,27 - Lukram Leirak Machin,BEN,final,5.99,AC19_part027_final_BEN.pdf,,4235907,,done
19,Patsoi,28,28 - Lukram Leirak,ENG,final,7.01,AC19_part028_final_ENG.pdf,,5367759,,done
19,Patsoi,28,28 - Lukram Leirak,BEN,final,7.81,AC19_part028_final_BEN.pdf,,5561815,,done
19,Patsoi,29,29 - Lamjaotongba (D),ENG,final,7.02,AC19_part029_final_ENG.pdf,,5383677,,done
19,Patsoi,29,29 - Lamjaotongba (D),BEN,final,7.75,AC19_part029_final_BEN.pdf,,5528565,,done
19,Patsoi,30,30 - Heinoupok (A),ENG,final,7.91,AC19_part030_final_ENG.pdf,,6164008,,done
19,Patsoi,30,30 - Heinoupok (A),BEN,final,8.84,AC19_part030_final_BEN.pdf,,6398492,,done
19,Patsoi,31,31 - Heinoupok (B),ENG,final,7.16,AC19_part031_final_ENG.pdf,,5519167,,done
19,Patsoi,31,31 - Heinoupok (B),BEN,final,7.92,AC19_part031_final_BEN.pdf,,5674898,,done
19,Patsoi,32,32 - Langjing Achouba (A),ENG,final,9.25,AC19_part032_final_ENG.pdf,,7171640,,done
19,Patsoi,32,32 - Langjing Achouba (A),BEN,final,10.35,AC19_part032_final_BEN.pdf,,7444322,,done
19,Patsoi,33,33 - Langjing Achouba (B),ENG,final,7.94,AC19_part033_final_ENG.pdf,,6108498,,done
19,Patsoi,33,33 - Langjing Achouba (B),BEN,final,8.83,AC19_part033_final_BEN.pdf,,6317205,,done
19,Patsoi,34,34 - Sangaiprou (A),ENG,final,10.86,AC19_part034_final_ENG.pdf,,8538876,,done
19,Patsoi,34,34 - Sangaiprou (A),BEN,final,12.13,AC19_part034_final_BEN.pdf,,8852323,,done
19,Patsoi,35,35 - Sangaiprou (B),ENG,final,5.87,AC19_part035_final_ENG.pdf,,4497698,,done
19,Patsoi,35,35 - Sangaiprou (B),BEN,final,6.52,AC19_part035_final_BEN.pdf,,4639015,,done
19,Patsoi,36,36 - Kwakeithel Thounaojam leikai,ENG,final,4.35,AC19_part036_final_ENG.pdf,,3222085,,done
19,Patsoi,36,36 - Kwakeithel Thounaojam leikai,BEN,final,4.77,AC19_part036_final_BEN.pdf,,3307193,,done
19,Patsoi,37,37 - Sangaiprou (C),ENG,final,5.18,AC19_part037_final_ENG.pdf,,3853693,,done
19,Patsoi,37,37 - Sangaiprou (C),BEN,final,5.68,AC19_part037_final_BEN.pdf,,3950138,,done
19,Patsoi,38,38 - Sadokpam Leikai,ENG,final,5.29,AC19_part038_final_ENG.pdf,,3960920,,done
19,Patsoi,38,38 - Sadokpam Leikai,BEN,final,5.86,AC19_part038_final_BEN.pdf,,4105792,,done
19,Patsoi,39,39 - Tabungkhok Makha Leikai (A),ENG,final,8.23,AC19_part039_final_ENG.pdf,,6435977,,done
19,Patsoi,39,39 - Tabungkhok Makha Leikai (A),BEN,final,9.24,AC19_part039_final_BEN.pdf,,6675563,,done
19,Patsoi,40,40 - Tabungkhok Makha Leikai (B),ENG,final,3.58,AC19_part040_final_ENG.pdf,,2584186,,done
19,Patsoi,40,40 - Tabungkhok Makha Leikai (B),BEN,final,3.95,AC19_part040_final_BEN.pdf,,2673415,,done
19,Patsoi,41,41 - Tabungkhok Mayai Leikai,ENG,final,9.17,AC19_part041_final_ENG.pdf,,7270658,,done
19,Patsoi,41,41 - Tabungkhok Mayai Leikai,BEN,final,10.22,AC19_part041_final_BEN.pdf,,7527893,,done
19,Patsoi,42,42 - Ghari,ENG,final,8.14,AC19_part042_final_ENG.pdf,,6355693,,done
19,Patsoi,42,42 - Ghari,BEN,final,9.05,AC19_part042_final_BEN.pdf,,6566238,,done
19,Patsoi,43,43 - Ghari Makha Leikai,ENG,final,7.78,AC19_part043_final_ENG.pdf,,5970156,,done
19,Patsoi,43,43 - Ghari Makha Leikai,BEN,final,8.59,AC19_part043_final_BEN.pdf,,6137353,,done
19,Patsoi,44,44 - Changangei Kabui Khul (A),ENG,final,9.31,AC19_part044_final_ENG.pdf,,7364270,,done
19,Patsoi,44,44 - Changangei Kabui Khul (A),BEN,final,10.31,AC19_part044_final_BEN.pdf,,7563023,,done
19,Patsoi,45,45 - Changangei Kabui Khul (B),ENG,final,7.59,AC19_part045_final_ENG.pdf,,5921722,,done
19,Patsoi,45,45 - Changangei Kabui Khul (B),BEN,final,8.35,AC19_part045_final_BEN.pdf,,6053100,,done
19,Patsoi,46,46 - Changangei Uchekon,ENG,final,10.79,AC19_part046_final_ENG.pdf,,8506518,,done
19,Patsoi,46,46 - Changangei Uchekon,BEN,final,12.03,AC19_part046_final_BEN.pdf,,8801863,,done
19,Patsoi,47,47 - Changangei,ENG,final,8.96,AC19_part047_final_ENG.pdf,,6981537,,done
19,Patsoi,47,47 - Changangei,BEN,final,9.95,AC19_part047_final_BEN.pdf,,7215531,,done
19,Patsoi,48,48 - Konthoujam Leikai,ENG,final,5.24,AC19_part048_final_ENG.pdf,,3930518,,done
19,Patsoi,48,48 - Konthoujam Leikai,BEN,final,5.79,AC19_part048_final_BEN.pdf,,4050638,,done
19,Patsoi,49,49 - Mayaikoibi Chabungbam Leikai,ENG,final,6.18,AC19_part049_final_ENG.pdf,,4611501,,done
19,Patsoi,49,49 - Mayaikoibi Chabungbam Leikai,BEN,final,6.78,AC19_part049_final_BEN.pdf,,4727738,,done
20,Langthabal,1,1 - Ahongsangbam Leikai,ENG,final,8.83,AC20_part001_final_ENG.pdf,,6801570,,done
20,Langthabal,1,1 - Ahongsangbam Leikai,BEN,final,9.7,AC20_part001_final_BEN.pdf,,6940276,,done
20,Langthabal,2,2 - Oinam Thingel Khongnangpheidekpi (A),ENG,final,8.62,AC20_part002_final_ENG.pdf,,6654441,,done
20,Langthabal,2,2 - Oinam Thingel Khongnangpheidekpi (A),BEN,final,9.46,AC20_part002_final_BEN.pdf,,6775366,,done
20,Langthabal,3,3 - Oinam Thingel Khongnangpheidekpi (B),ENG,final,7.05,AC20_part003_final_ENG.pdf,,5433818,,done
20,Langthabal,3,3 - Oinam Thingel Khongnangpheidekpi (B),BEN,final,7.72,AC20_part003_final_BEN.pdf,,5524748,,done
20,Langthabal,4,4 - Sorokhaibam Makha Leikai,ENG,final,5.98,AC20_part004_final_ENG.pdf,,4497011,,done
20,Langthabal,4,4 - Sorokhaibam Makha Leikai,BEN,final,6.61,AC20_part004_final_BEN.pdf,,4622233,,done
20,Langthabal,5,5 - Sorokhaibam Leikai Awang,ENG,final,5.75,AC20_part005_final_ENG.pdf,,4313187,,done
20,Langthabal,5,5 - Sorokhaibam Leikai Awang,BEN,final,6.34,AC20_part005_final_BEN.pdf,,4422850,,done
20,Langthabal,6,6 - Maibam Makha Leikai,ENG,final,9.06,AC20_part006_final_ENG.pdf,,6993771,,done
20,Langthabal,6,6 - Maibam Makha Leikai,BEN,final,9.9,AC20_part006_final_BEN.pdf,,7106023,,done
20,Langthabal,7,7 - Maibam Awang Leikai,ENG,final,7.32,AC20_part007_final_ENG.pdf,,5526500,,done
20,Langthabal,7,7 - Maibam Awang Leikai,BEN,final,8.03,AC20_part007_final_BEN.pdf,,5642457,,done
20,Langthabal,8,8 - Maibam Mayai Leikai,ENG,final,6.31,AC20_part008_final_ENG.pdf,,4724372,,done
20,Langthabal,8,8 - Maibam Mayai Leikai,BEN,final,6.9,AC20_part008_final_BEN.pdf,,4809033,,done
20,Langthabal,9,9 - Ashem Leikai,ENG,final,5.63,AC20_part009_final_ENG.pdf,,4216753,,done
20,Langthabal,9,9 - Ashem Leikai,BEN,final,6.2,AC20_part009_final_BEN.pdf,,4325661,,done
20,Langthabal,10,10 - Waikhom Leikai,ENG,final,5.59,AC20_part010_final_ENG.pdf,,4184394,,done
20,Langthabal,10,10 - Waikhom Leikai,BEN,final,6.07,AC20_part010_final_BEN.pdf,,4242500,,done
20,Langthabal,11,11 - Oinam Leikai,ENG,final,8.93,AC20_part011_final_ENG.pdf,,6965121,,done
20,Langthabal,11,11 - Oinam Leikai,BEN,final,9.78,AC20_part011_final_BEN.pdf,,7080658,,done
20,Langthabal,12,12 - Kakwa Laiphrakpam Leikai,ENG,final,6.18,AC20_part012_final_ENG.pdf,,4666681,,done
20,Langthabal,12,12 - Kakwa Laiphrakpam Leikai,BEN,final,6.83,AC20_part012_final_BEN.pdf,,4795782,,done
20,Langthabal,13,13 - Kakwa Huidrom Leikai,ENG,final,6.7,AC20_part013_final_ENG.pdf,,5158470,,done
20,Langthabal,13,13 - Kakwa Huidrom Leikai,BEN,final,7.46,AC20_part013_final_BEN.pdf,,5322369,,done
20,Langthabal,14,14 - Langthabal Mantrikhong Mayai Makha,ENG,final,10.1,AC20_part014_final_ENG.pdf,,7834558,,done
20,Langthabal,14,14 - Langthabal Mantrikhong Mayai Makha,BEN,final,11.13,AC20_part014_final_BEN.pdf,,8019484,,done
20,Langthabal,15,15 - Langthabal Mantrikhong Awang Mayai,ENG,final,9.59,AC20_part015_final_ENG.pdf,,7383646,,done
20,Langthabal,15,15 - Langthabal Mantrikhong Awang Mayai,BEN,final,10.5,AC20_part015_final_BEN.pdf,,7538380,,done
20,Langthabal,16,16 - Naorem Makha Leikai,ENG,final,6.91,AC20_part016_final_ENG.pdf,,5236246,,done
20,Langthabal,16,16 - Naorem Makha Leikai,BEN,final,7.6,AC20_part016_final_BEN.pdf,,5376644,,done
20,Langthabal,17,17 - Kha Naorem Leikai,ENG,final,5.33,AC20_part017_final_ENG.pdf,,3970904,,done
20,Langthabal,17,17 - Kha Naorem Leikai,BEN,final,5.84,AC20_part017_final_BEN.pdf,,4064890,,done
20,Langthabal,18,18 - Naorem Awang Leikai,ENG,final,7.33,AC20_part018_final_ENG.pdf,,5565357,,done
20,Langthabal,18,18 - Naorem Awang Leikai,BEN,final,8.05,AC20_part018_final_BEN.pdf,,5677043,,done
