ac_number,ac_name,poll_station_number,poll_station_name,language,relative_path
35,Khangabok,35/39,Lamding (A-1),Manipuri,manipur_pdfs/manipuri/A0350039.pdf
35,Khangabok,35/40,Lamding (B),Manipuri,manipur_pdfs/manipuri/A0350040.pdf
35,Khangabok,35/41,Athokpam (A),Manipuri,manipur_pdfs/manipuri/A0350041.pdf
35,Khangabok,35/42,Athokpam (B),Manipuri,manipur_pdfs/manipuri/A0350042.pdf
35,Khangabok,35/43,Athokpam (C),Manipuri,manipur_pdfs/manipuri/A0350043.pdf
35,Khangabok,35/44,Athokpam (1-A),Manipuri,manipur_pdfs/manipuri/A0350044.pdf
35,Khangabok,35/45,Athokpam (1-B),Manipuri,manipur_pdfs/manipuri/A0350045.pdf
35,Khangabok,35/46,Athokpam (1-C),Manipuri,manipur_pdfs/manipuri/A0350046.pdf
36,Wabgai,36/01,Irong Chesaba (A),Manipuri,manipur_pdfs/manipuri/A0360001.pdf
36,Wabgai,36/02,Irong Chesaba (B),Manipuri,manipur_pdfs/manipuri/A0360002.pdf
36,Wabgai,36/03,Irong Chesaba (C),Manipuri,manipur_pdfs/manipuri/A0360003.pdf
36,Wabgai,36/04,Irong Chesaba (D),Manipuri,manipur_pdfs/manipuri/A0360004.pdf
36,Wabgai,36/05,Irong Chesaba (E),Manipuri,manipur_pdfs/manipuri/A0360005.pdf
36,Wabgai,36/06,Maibam Konjil (B),Manipuri,manipur_pdfs/manipuri/A0360006.pdf
36,Wabgai,36/07,Maibam Konjil (B),Manipuri,manipur_pdfs/manipuri/A0360007.pdf
36,Wabgai,36/08,Heibong Makhong (A),Manipuri,manipur_pdfs/manipuri/A0360008.pdf
36,Wabgai,36/09,Khellakhong Makha,Manipuri,manipur_pdfs/manipuri/A0360009.pdf
36,Wabgai,36/10,Heibong Makhong (B),Manipuri,manipur_pdfs/manipuri/A0360010.pdf
36,Wabgai,36/11,Heibong Makhong (B-1),Manipuri,manipur_pdfs/manipuri/A0360011.pdf
36,Wabgai,36/12,Uchiwa Nastao,Manipuri,manipur_pdfs/manipuri/A0360012.pdf
36,Wabgai,36/13,Uchiwa Wangma,Manipuri,manipur_pdfs/manipuri/A0360013.pdf
36,Wabgai,36/14,Uchiwa Nastao,Manipuri,manipur_pdfs/manipuri/A0360014.pdf
36,Wabgai,36/15,Santhel (A),Manipuri,manipur_pdfs/manipuri/A0360015.pdf
36,Wabgai,36/16,,Manipuri,manipur_pdfs/manipuri/A0360016.pdf
36,Wabgai,36/17,Hangoon Mayai,Manipuri,manipur_pdfs/manipuri/A0360017.pdf
36,Wabgai,36/18,Hangoon Makha,Manipuri,manipur_pdfs/manipuri/A0360018.pdf
36,Wabgai,36/19,Wabgai (A),Manipuri,manipur_pdfs/manipuri/A0360019.pdf
36,Wabgai,36/20,Wabgai Mairembam,Manipuri,manipur_pdfs/manipuri/A0360020.pdf
36,Wabgai,36/21,Wabgai Tera Urak and Maibam Leikai,Manipuri,manipur_pdfs/manipuri/A0360021.pdf
36,Wabgai,36/22,Wabgai (C),Manipuri,manipur_pdfs/manipuri/A0360022.pdf
36,Wabgai,36/23,Wabgai (C-A),Manipuri,manipur_pdfs/manipuri/A0360023.pdf
36,Wabgai,36/24,Wabgai (C-A),Manipuri,manipur_pdfs/manipuri/A0360024.pdf
36,Wabgai,36/25,Wabgai (C-B),Manipuri,manipur_pdfs/manipuri/A0360025.pdf
36,Wabgai,36/26,Keirak (A),Manipuri,manipur_pdfs/manipuri/A0360026.pdf
36,Wabgai,36/27,Keirak (B),Manipuri,manipur_pdfs/manipuri/A0360027.pdf
36,Wabgai,36/28,Keirak (C),Manipuri,manipur_pdfs/manipuri/A0360028.pdf
36,Wabgai,36/29,Keirak (C-1),Manipuri,manipur_pdfs/manipuri/A0360029.pdf
36,Wabgai,36/30,Keirak (E),Manipuri,manipur_pdfs/manipuri/A0360030.pdf
36,Wabgai,36/31,Mantak,Manipuri,manipur_pdfs/manipuri/A0360031.pdf
36,Wabgai,36/32,Kakching Wairi,Manipuri,manipur_pdfs/manipuri/A0360032.pdf
36,Wabgai,36/33,Kakching Wairi (1-B),Manipuri,manipur_pdfs/manipuri/A0360033.pdf
36,Wabgai,36/34,Kakching Wairi (1),Manipuri,manipur_pdfs/manipuri/A0360034.pdf
36,Wabgai,36/35,Kakching Khullen (1-A),Manipuri,manipur_pdfs/manipuri/A0360035.pdf
36,Wabgai,36/36,Kakching Khullen Turel Wangma,Manipuri,manipur_pdfs/manipuri/A0360036.pdf
37,Kakching,37/01,Irengban (1),Manipuri,manipur_pdfs/manipuri/A0370001.pdf
37,Kakching,37/02,Irengban (2),Manipuri,manipur_pdfs/manipuri/A0370002.pdf
37,Kakching,37/03,Kakching Wairi Part (1-A),Manipuri,manipur_pdfs/manipuri/A0370003.pdf
